instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
katsuranh6 classical 22 random 0.40 0.12 0.11 0.02 0.24 22 528 6 70 48
econh6 classical 4 random NA NA NA NA NA NA NA NA NA NA
katsuran7 classical 4 random 2.22 0.34 0.25 0.07 1.76 41 1923 7 169 128
cyclicn6 F4 17 random 1.28 0.10 0.08 0.42 0.63 45 1135 9 1710 497
cyclicnh7 F4 1 random 61.13 0.35 0.16 7.80 48.41 443 79897 19 14430 4434
cyclicnh5 classical 26 random 0.38 0.20 0.16 0.03 0.13 12 171 7 64 34
noon7 classical 9 random NA NA NA NA NA NA NA NA NA NA
cyclicnh5 classical 14 random 0.47 0.20 0.16 0.03 0.20 38 538 13 113 75
katsuran5 classical 9 random 0.15 0.09 0.07 0.01 0.04 13 168 5 31 18
cyclicn5 classical 20 random 0.61 0.24 0.19 0.05 0.28 23 276 9 129 84
katsuran7 classical 16 random 2.24 0.34 0.26 0.07 1.78 41 1923 7 169 128
econh5 F4 9 random 0.09 0.04 0.04 0.01 0.02 17 121 7 241 66
econh5 classical 6 random 0.13 0.09 0.07 0.01 0.02 15 104 7 37 22
econh7 classical 0 random NA NA NA NA NA NA NA NA NA NA
cyclicnh4 F4 9 random 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
butcher8 classical 22 random 490.10 13.64 4.19 12.78 462.32 39 1023 4 949 450
katsuranh5 classical 27 random 0.14 0.08 0.07 0.01 0.04 13 168 5 31 18
katsuran4 F4 2 random 0.07 0.05 0.04 0.00 0.01 7 44 4 98 9
cyclicn4 F4 1 random 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
katsuranh5 classical 29 random 0.14 0.08 0.07 0.01 0.04 13 168 5 31 18
cyclicn4 F4 5 random 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
f633 classical 22 random 0.94 0.17 0.13 0.09 0.63 47 1022 4 214 167
cyclicnh5 F4 8 random 0.32 0.09 0.08 0.07 0.12 38 538 13 746 221
econh6 classical 11 random NA NA NA NA NA NA NA NA NA NA
econ5 classical 21 random 0.11 0.08 0.07 0.00 0.01 11 82 3 28 15
econ7 F4 7 random 0.45 0.05 0.04 0.07 0.28 32 747 4 1133 129
katsuran7 classical 24 random 2.26 0.34 0.26 0.07 1.79 41 1923 7 169 128
butcher8 classical 29 random 14.01 1.02 0.69 0.64 12.21 54 1796 4 420 290
katsuran7 F4 17 random 2.13 0.05 0.04 0.08 1.90 41 1923 7 1346 293
cyclicnh6 classical 13 random 29.15 1.51 0.99 0.70 26.72 68 1909 15 549 386
econ6 F4 3 random 0.15 0.05 0.04 0.02 0.06 15 205 4 387 34
cyclicnh4 F4 25 random 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
econh7 F4 9 random 67.97 0.14 0.11 0.94 66.53 54 1761 8 35814 668
econh4 classical 2 random 0.05 0.03 0.03 0.00 0.00 8 34 5 14 6
katsuran6 classical 17 random 0.41 0.13 0.11 0.02 0.24 22 528 6 70 48
katsuran6 classical 15 random 0.41 0.12 0.11 0.02 0.24 22 528 6 70 48
econ6 classical 8 random 0.26 0.13 0.11 0.01 0.09 18 232 4 61 41
econh4 classical 26 random 0.06 0.04 0.03 0.00 0.00 8 34 5 14 6
cyclicn5 F4 8 random 0.29 0.09 0.08 0.07 0.10 20 232 8 600 176
econ4 classical 16 random 0.05 0.04 0.03 0.00 0.00 7 29 2 13 6
cyclicnh5 classical 18 random 0.44 0.18 0.15 0.03 0.20 38 538 13 113 75
econ7 classical 25 random 0.96 0.15 0.12 0.07 0.70 32 747 4 153 113
katsuran5 classical 7 random 0.15 0.09 0.07 0.00 0.04 13 168 5 31 18
noon7 F4 15 random 345.24 0.44 0.24 18.53 321.09 495 71153 13 116239 7864
econ7 classical 19 random 0.97 0.16 0.12 0.07 0.70 32 747 4 153 113
katsuran7 classical 22 random 2.23 0.30 0.25 0.07 1.80 41 1923 7 169 128
fateman F4 29 random 0.59 0.10 0.08 0.04 0.39 27 1009 14 915 115
katsuran6 F4 11 random 0.25 0.04 0.04 0.02 0.16 22 528 6 537 123
econh7 classical 5 random NA NA NA NA NA NA NA NA NA NA
katsuran7 classical 0 random 2.24 0.35 0.26 0.07 1.77 41 1923 7 169 128
cyclicnh4 F4 4 random 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
econ6 F4 23 random 0.15 0.05 0.04 0.02 0.06 18 232 4 417 46
katsuran6 F4 2 random 0.25 0.04 0.04 0.02 0.15 22 528 6 537 123
econh5 classical 16 random NA NA NA NA NA NA NA NA NA NA
econh4 F4 4 random 0.05 0.04 0.03 0.00 0.00 8 34 5 31 6
econh4 F4 1 random 0.06 0.04 0.03 0.00 0.01 8 34 6 58 8
cyclicnh7 classical 6 random 139.67 3.91 1.66 1.32 133.81 211 43056 22 952 719
econ7 classical 28 random 0.95 0.15 0.11 0.07 0.69 32 747 4 153 113
katsuranh7 F4 29 random 1.49 0.06 0.04 0.08 1.25 41 1923 7 1346 293
cyclicnh7 classical 12 random 370.26 9.67 2.53 4.76 354.58 157 38786 15 1194 831
cyclicnh5 classical 27 random 0.49 0.21 0.16 0.03 0.21 38 538 13 113 75
f633h classical 25 random 0.97 0.17 0.13 0.08 0.66 47 977 6 214 167
f633 classical 9 random 1.00 0.17 0.13 0.09 0.68 47 1022 4 214 167
cyclicn4 classical 5 random 0.05 0.04 0.03 0.00 0.00 7 30 6 12 5
katsuranh4 classical 29 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
cyclicn7 classical 26 random 488.10 10.89 3.82 6.08 469.78 209 27185 12 2099 1625
katsuran6 F4 4 random 0.27 0.05 0.04 0.02 0.16 22 528 6 537 123
econh5 classical 5 random 85.41 4.24 2.14 11.07 69.58 16 113 8 682 359
econh5 F4 14 random 0.08 0.04 0.04 0.01 0.02 15 104 7 214 50
katsuranh5 F4 6 random 0.11 0.05 0.04 0.01 0.04 13 168 5 219 49
katsuran6 classical 28 random 0.40 0.12 0.11 0.02 0.24 22 528 6 70 48
katsuranh4 F4 0 random 0.06 0.05 0.04 0.00 0.01 7 49 4 44 6
katsuranh7 F4 7 random 0.99 0.07 0.04 0.08 0.73 41 1923 7 1346 293
cyclicn5 classical 22 random 0.45 0.19 0.15 0.03 0.20 20 232 8 113 75
katsuranh7 F4 16 random 0.96 0.05 0.04 0.08 0.73 41 1923 7 1346 293
katsuran4 F4 0 random 0.05 0.04 0.03 0.00 0.01 7 49 4 44 6
f633 classical 8 random 0.98 0.17 0.13 0.09 0.67 47 1022 4 214 167
f633h classical 2 random 0.97 0.18 0.13 0.08 0.66 47 977 6 214 167
noon7 classical 17 random NA NA NA NA NA NA NA NA NA NA
f633h classical 0 random 457.67 11.44 5.20 61.00 384.12 46 1801 9 1819 1311
katsuranh7 F4 22 random 1.00 0.05 0.04 0.09 0.76 41 1923 7 1346 293
cyclicnh5 classical 5 random 0.43 0.19 0.16 0.05 0.16 13 174 8 70 36
katsuran4 F4 20 random 0.08 0.04 0.03 0.01 0.02 5 38 5 150 10
fatemanh classical 11 random 163.08 6.49 2.73 4.84 151.14 17 875 11 809 443
econh4 classical 1 random 0.07 0.05 0.03 0.00 0.00 8 34 5 14 6
fateman F4 28 random 0.31 0.10 0.08 0.01 0.18 27 1009 14 471 51
butcher8 F4 25 random 2.56 0.13 0.10 0.95 1.29 54 1796 4 2481 612
econh7 F4 15 random 0.75 0.06 0.04 0.13 0.50 48 1190 10 1454 213
econh5 F4 15 random 0.08 0.04 0.04 0.01 0.02 14 94 6 184 48
econ5 F4 2 random 0.09 0.04 0.04 0.01 0.02 11 81 4 198 29
katsuran4 F4 9 random 0.05 0.04 0.03 0.00 0.01 7 49 4 44 6
katsuranh4 classical 12 random 0.07 0.04 0.03 0.00 0.00 7 49 4 12 5
econ5 classical 10 random 0.11 0.08 0.07 0.00 0.01 11 82 3 28 15
f633 classical 11 random 1.65 0.86 0.13 0.09 0.64 47 1022 4 214 167
econ6 F4 29 random 0.14 0.05 0.04 0.02 0.06 18 232 4 417 46
cyclicn6 classical 10 random 16.22 1.50 1.06 0.71 13.82 28 666 27 577 413
cyclicnh5 classical 13 random 0.46 0.20 0.15 0.03 0.20 38 538 13 113 75
fateman classical 16 random 0.40 0.20 0.16 0.01 0.16 27 1009 14 63 36
katsuranh7 classical 14 random 2.42 0.35 0.26 0.07 1.95 41 1923 7 169 128
cyclicn7 F4 19 random 67.17 1.12 0.40 15.95 45.58 209 27185 12 13791 4197
katsuranh7 classical 13 random 2.41 0.36 0.26 0.07 1.93 41 1923 7 169 128
econh6 classical 8 random 0.36 0.15 0.12 0.02 0.16 28 346 9 94 66
cyclicnh4 classical 24 random 0.05 0.03 0.03 0.00 0.00 7 30 6 12 5
cyclicnh4 F4 8 random 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
katsuranh6 classical 21 random 0.43 0.16 0.12 0.02 0.23 22 528 6 70 48
cyclicnh5 classical 11 random 0.46 0.20 0.16 0.04 0.19 16 221 10 78 42
katsuran7 F4 23 random 0.98 0.05 0.04 0.08 0.75 41 1923 7 1346 293
f633 F4 28 random 0.68 0.06 0.04 0.11 0.45 47 1022 4 2278 291
katsuranh6 F4 28 random 0.25 0.04 0.04 0.02 0.16 22 528 6 537 123
econ6 F4 10 random 0.13 0.04 0.04 0.02 0.06 18 232 4 417 46
econh7 F4 24 random 1.27 0.06 0.04 0.11 1.04 51 1127 10 1485 327
cyclicn4 F4 8 random 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
cyclicn4 classical 8 random 0.05 0.04 0.03 0.00 0.00 7 30 6 12 5
cyclicnh4 classical 17 random 0.05 0.03 0.03 0.00 0.00 7 30 6 12 5
cyclicnh4 classical 21 random 0.05 0.03 0.03 0.00 0.00 7 30 6 12 5
katsuranh5 F4 11 random 0.10 0.04 0.03 0.01 0.04 13 168 5 219 49
katsuran5 classical 5 random 0.33 0.12 0.11 0.03 0.16 13 172 5 59 30
katsuranh7 classical 18 random 2.44 0.36 0.26 0.07 1.97 41 1923 7 169 128
f633 classical 20 random 0.94 0.17 0.13 0.09 0.63 47 1022 4 214 167
cyclicn4 F4 6 random 0.01 0.00 0.00 0.00 0.00 7 30 6 43 10
econh5 F4 23 random 0.07 0.04 0.04 0.00 0.02 14 90 7 162 23
katsuran4 F4 24 random 0.06 0.04 0.03 0.00 0.01 7 45 4 100 9
cyclicnh7 classical 25 random 645.59 13.88 3.90 6.51 623.70 196 49559 18 1575 1127
econ7 classical 0 random 0.96 0.17 0.12 0.07 0.69 32 747 4 153 113
fateman F4 15 random 0.31 0.10 0.08 0.01 0.17 27 1009 14 471 51
katsuranh4 F4 2 random 0.06 0.05 0.04 0.00 0.01 7 49 4 44 6
katsuran5 F4 18 random 0.10 0.04 0.03 0.01 0.04 13 168 5 219 49
econh4 classical 7 random 0.06 0.04 0.03 0.00 0.00 8 34 5 14 6
cyclicn5 F4 21 random 0.33 0.08 0.07 0.10 0.11 25 301 8 654 189
econ5 F4 19 random 0.08 0.04 0.03 0.01 0.02 9 64 4 127 13
econ7 classical 11 random 0.93 0.12 0.11 0.07 0.70 32 747 4 153 113
econh6 F4 21 random 0.33 0.04 0.04 0.05 0.20 32 536 10 958 130
katsuranh4 classical 7 random 0.05 0.03 0.03 0.00 0.00 7 49 4 12 5
cyclicn7 F4 1 random 68.04 1.16 0.42 16.10 46.15 209 27185 12 13791 4197
f633h F4 12 random 0.86 0.06 0.04 0.08 0.66 52 1115 8 2537 191
fatemanh F4 17 random 0.31 0.09 0.08 0.01 0.18 27 1009 14 471 51
econ6 classical 10 random 0.25 0.12 0.10 0.01 0.09 18 232 4 61 41
econh7 classical 11 random NA NA NA NA NA NA NA NA NA NA
econh6 classical 19 random NA NA NA NA NA NA NA NA NA NA
econh4 classical 17 random 0.06 0.05 0.04 0.00 0.00 8 34 5 14 6
katsuran4 classical 5 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
fateman F4 16 random 0.32 0.10 0.08 0.01 0.18 27 1009 14 471 51
cyclicn6 F4 28 random 1.32 0.12 0.09 0.42 0.65 45 1135 9 1710 497
cyclicn7 F4 24 random 68.42 1.17 0.42 16.04 46.62 209 27185 12 13791 4197
katsuran7 classical 28 random 2.26 0.35 0.26 0.07 1.79 41 1923 7 169 128
cyclicnh4 F4 17 random 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
econh6 F4 8 random 0.26 0.05 0.04 0.05 0.13 26 405 8 618 100
econh7 F4 16 random 0.88 0.05 0.04 0.16 0.60 53 1532 10 1698 245
cyclicn6 F4 5 random 1.92 0.10 0.08 0.41 1.27 45 1135 9 1710 497
fateman F4 25 random 0.33 0.10 0.08 0.01 0.19 26 960 14 507 53
cyclicnh7 classical 7 random 997.62 20.38 6.00 6.02 969.43 302 86303 27 2106 1602
fateman classical 25 random 0.35 0.10 0.08 0.02 0.20 27 1012 14 68 39
cyclicnh5 classical 28 random 0.46 0.20 0.16 0.03 0.20 38 538 13 113 75
katsuran6 classical 1 random 0.42 0.15 0.12 0.02 0.23 22 528 6 70 48
econh5 classical 2 random 0.31 0.15 0.12 0.02 0.12 15 97 7 82 53
econh6 F4 24 random 0.19 0.05 0.04 0.03 0.08 28 346 9 617 132
katsuranh5 F4 14 random 0.10 0.04 0.03 0.01 0.04 13 168 5 219 49
econ5 F4 24 random 0.09 0.05 0.04 0.01 0.02 9 66 4 144 14
fatemanh classical 13 random 566.51 20.30 7.72 30.60 513.96 21 1200 11 1424 700
econ7 F4 2 random 0.43 0.05 0.05 0.07 0.27 32 747 4 1133 129
katsuran5 F4 4 random 0.11 0.05 0.04 0.01 0.04 13 168 5 219 49
katsuran7 classical 27 random 2.25 0.32 0.25 0.07 1.81 41 1923 7 169 128
katsuranh4 classical 16 random 0.05 0.03 0.03 0.00 0.00 7 49 4 12 5
econh5 classical 26 random 353.01 11.99 6.57 88.94 250.71 21 158 11 1245 589
cyclicn7 classical 10 random 495.45 11.49 4.61 6.13 476.46 209 27185 12 2099 1625
katsuranh4 F4 8 random 0.07 0.05 0.04 0.00 0.01 7 49 4 44 6
cyclicnh5 classical 16 random 0.45 0.17 0.15 0.03 0.21 38 538 13 113 75
noon7 classical 1 random NA NA NA NA NA NA NA NA NA NA
econh7 classical 4 random NA NA NA NA NA NA NA NA NA NA
econ7 classical 24 random 0.96 0.15 0.12 0.07 0.70 32 747 4 153 113
econh7 F4 19 random 1.03 0.06 0.04 0.24 0.64 63 1807 9 1806 288
katsuranh5 F4 10 random 0.11 0.05 0.04 0.01 0.04 13 168 5 219 49
noon7 classical 19 random NA NA NA NA NA NA NA NA NA NA
katsuran6 classical 20 random 0.43 0.15 0.11 0.02 0.24 22 528 6 70 48
econh7 classical 1 random NA NA NA NA NA NA NA NA NA NA
f633h F4 1 random 0.64 0.05 0.04 0.08 0.44 47 977 6 2025 282
katsuranh7 F4 26 random 1.09 0.06 0.05 0.09 0.83 41 1923 7 1346 293
econh5 F4 7 random 0.09 0.04 0.04 0.01 0.02 15 104 7 214 50
butcher8 F4 6 random 2.74 0.15 0.11 0.97 1.42 54 1796 4 2481 612
cyclicn7 F4 11 random 69.74 1.12 0.39 16.06 47.91 209 27185 12 13791 4197
cyclicn7 F4 5 random 71.19 1.21 0.42 16.16 49.14 209 27185 12 13791 4197
cyclicnh5 F4 23 random 0.34 0.10 0.09 0.07 0.13 38 538 13 746 221
katsuran5 F4 3 random 0.12 0.05 0.04 0.01 0.04 13 168 5 219 49
katsuranh6 F4 19 random 0.28 0.06 0.04 0.02 0.17 22 528 6 537 123
cyclicn4 F4 10 random 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
econh5 classical 3 random NA NA NA NA NA NA NA NA NA NA
econh6 F4 29 random 0.21 0.05 0.04 0.04 0.09 31 385 8 575 114
katsuran7 classical 29 random 2.14 0.32 0.25 0.06 1.71 41 1923 7 169 128
butcher8 F4 29 random 2.45 0.12 0.09 0.91 1.24 54 1796 4 2481 612
katsuran5 F4 9 random 0.10 0.05 0.04 0.01 0.04 13 168 5 219 49
cyclicnh6 classical 6 random 53.45 3.05 1.51 3.06 46.99 54 2864 16 581 344
katsuranh7 F4 9 random 0.93 0.05 0.04 0.08 0.70 41 1923 7 1346 293
fatemanh classical 24 random 0.68 0.26 0.21 0.03 0.36 24 857 14 87 48
econh5 F4 6 random 0.09 0.04 0.03 0.01 0.02 18 130 7 252 47
katsuranh4 F4 15 random 0.06 0.04 0.03 0.00 0.01 7 49 4 44 6
econh7 classical 20 random NA NA NA NA NA NA NA NA NA NA
katsuran4 classical 8 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
fateman F4 26 random 0.29 0.09 0.07 0.01 0.16 27 1009 14 471 51
cyclicn6 classical 28 random 4.76 0.57 0.41 0.22 3.88 45 1135 9 354 255
cyclicn7 F4 9 random 63.49 1.08 0.38 14.94 43.20 209 27185 12 13791 4197
f633 F4 21 random 0.74 0.06 0.04 0.11 0.51 49 1044 6 2451 207
katsuran4 classical 26 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
econh4 F4 0 random 0.05 0.04 0.03 0.00 0.00 8 34 5 31 6
cyclicnh7 F4 25 random 59.45 0.32 0.15 7.24 47.56 443 79897 19 14430 4434
f633h F4 3 random 0.54 0.04 0.04 0.07 0.37 47 977 6 2025 282
butcher8 F4 10 random 2.39 0.12 0.09 0.88 1.22 54 1796 4 2481 612
econ4 classical 25 random 0.05 0.04 0.03 0.00 0.00 7 29 2 13 6
katsuran5 F4 12 random 0.10 0.04 0.03 0.01 0.03 13 168 5 219 49
cyclicnh6 classical 7 random 34.10 2.15 1.63 0.78 30.93 35 1536 12 530 363
econh6 F4 28 random 0.17 0.04 0.04 0.04 0.07 29 363 8 475 110
econh5 classical 10 random 5.29 0.40 0.32 0.31 4.51 16 113 8 173 97
butcher8 F4 20 random 2.38 0.11 0.09 0.89 1.21 54 1796 4 2481 612
katsuran4 F4 1 random 0.07 0.03 0.03 0.01 0.02 5 38 7 132 8
katsuranh7 classical 2 random 2.26 0.33 0.25 0.07 1.82 41 1923 7 169 128
f633 F4 18 random 0.64 0.05 0.04 0.10 0.42 47 1022 4 2278 291
katsuranh6 F4 7 random 0.25 0.05 0.04 0.02 0.15 22 528 6 537 123
cyclicnh7 classical 23 random NA NA NA NA NA NA NA NA NA NA
econh6 F4 14 random 0.19 0.05 0.04 0.03 0.08 28 388 7 510 126
cyclicn7 F4 7 random 63.71 1.05 0.38 14.79 43.52 209 27185 12 13791 4197
f633h classical 24 random 0.89 0.17 0.12 0.07 0.60 47 977 6 214 167
katsuran4 classical 12 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
econh7 classical 12 random NA NA NA NA NA NA NA NA NA NA
katsuran6 F4 15 random 0.23 0.04 0.03 0.02 0.14 22 528 6 537 123
katsuran7 classical 17 random 2.08 0.31 0.24 0.06 1.66 41 1923 7 169 128
econh5 F4 21 random 0.10 0.04 0.04 0.02 0.03 19 141 7 284 49
katsuran6 F4 26 random 0.24 0.05 0.04 0.02 0.14 22 528 6 537 123
cyclicnh7 F4 23 random 59.96 0.32 0.15 7.23 48.12 443 79897 19 14430 4434
fateman F4 17 random 0.28 0.08 0.07 0.01 0.16 27 1009 14 471 51
katsuranh7 classical 24 random 2.09 0.32 0.24 0.06 1.66 41 1923 7 169 128
katsuran6 classical 23 random 0.39 0.13 0.11 0.01 0.21 22 528 6 70 48
cyclicn5 F4 16 random 0.28 0.09 0.07 0.07 0.09 20 232 8 600 176
econh5 F4 13 random 0.10 0.04 0.03 0.01 0.03 19 144 10 307 57
fateman classical 26 random 44.77 2.87 1.87 2.52 39.12 20 1096 12 634 339
econh4 classical 14 random 0.05 0.03 0.03 0.00 0.00 8 34 5 14 6
noon7 F4 5 random 319.44 0.40 0.21 16.83 297.41 495 71153 13 116239 7864
