instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
cyclicn7 classical 2 perturbation 689.62 23.57 12.21 7.98 656.35 209 27185 12 2099 1625
katsuranh6 classical 0 perturbation 0.77 0.37 0.32 0.02 0.34 22 528 6 70 48
cyclicnh6 F4 1 static 1.32 0.00 0.00 0.23 0.94 99 3502 15 1344 386
cyclicn4 F4 3 caboara-perry 0.06 0.04 0.03 0.00 0.00 7 30 6 29 5
econ5 F4 2 static 0.05 0.00 0.00 0.01 0.02 11 82 3 149 22
katsuran4 F4 4 caboara-perry 0.08 0.05 0.03 0.00 0.01 7 49 4 44 6
cyclicnh6 F4 3 static 1.27 0.00 0.00 0.23 0.89 99 3502 15 1344 386
katsuranh6 classical 4 static 0.38 0.00 0.00 0.02 0.33 22 528 6 70 48
katsuranh6 F4 1 perturbation 0.42 0.12 0.11 0.03 0.22 22 528 6 537 123
econ4 F4 4 caboara-perry 0.05 0.03 0.03 0.00 0.00 7 29 2 35 7
econ5 F4 2 perturbation 0.12 0.07 0.06 0.01 0.02 11 82 3 162 33
katsuran7 classical 2 caboara-perry 5.43 1.76 0.65 0.39 3.19 43 2156 7 177 134
econ7 classical 4 static 1.11 0.00 0.00 0.09 0.98 32 747 4 153 113
katsuranh4 classical 2 caboara-perry 0.38 0.33 0.13 0.01 0.02 8 58 4 15 7
fateman classical 1 static 0.29 0.00 0.00 0.02 0.25 27 1009 14 63 36
econh4 F4 1 caboara-perry 0.15 0.12 0.05 0.00 0.02 10 44 6 56 10
cyclicn7 classical 3 perturbation 697.24 23.22 11.91 8.33 664.07 209 27185 12 2099 1625
econh6 classical 3 caboara-perry 2.58 1.51 0.52 0.18 0.82 35 534 8 130 95
econ6 classical 4 perturbation 0.42 0.24 0.21 0.02 0.13 18 232 4 61 41
katsuranh6 F4 3 perturbation 0.41 0.12 0.10 0.03 0.21 22 528 6 537 123
econh6 F4 0 perturbation 0.29 0.11 0.10 0.04 0.11 28 346 9 617 132
econh4 F4 2 caboara-perry 0.14 0.11 0.05 0.00 0.01 10 44 6 56 10
katsuranh7 classical 4 perturbation 3.61 0.95 0.79 0.09 2.49 41 1923 7 169 128
cyclicnh4 classical 2 perturbation 0.07 0.05 0.05 0.00 0.00 7 30 6 12 5
cyclicn7 F4 2 static 57.95 0.00 0.00 9.11 44.08 209 27185 12 11117 2891
fateman F4 1 caboara-perry 2.56 1.77 0.61 0.04 0.68 40 2056 17 680 65
cyclicnh6 classical 4 perturbation 1.43 0.57 0.50 0.05 0.76 34 1540 9 102 65
econ4 classical 1 static 0.02 0.00 0.00 0.00 0.00 7 29 2 13 6
econ6 F4 4 static 0.13 0.00 0.00 0.02 0.08 18 232 4 417 46
cyclicn6 classical 1 caboara-perry 14.90 4.64 2.37 0.89 9.14 19 360 48 406 274
katsuranh6 classical 2 caboara-perry 3.17 2.52 0.81 0.07 0.52 24 634 6 77 53
katsuran4 classical 1 caboara-perry 0.17 0.14 0.06 0.00 0.01 7 55 4 12 5
fateman F4 0 perturbation 0.37 0.12 0.10 0.01 0.21 27 1009 14 471 51
katsuranh4 classical 3 caboara-perry 0.35 0.31 0.12 0.00 0.01 8 58 4 15 7
cyclicnh7 classical 1 static 672.15 0.00 0.00 6.63 664.56 443 79897 19 2199 1756
cyclicn4 classical 4 static 0.02 0.00 0.00 0.00 0.00 7 30 6 12 5
katsuran7 classical 3 caboara-perry 5.35 1.68 0.56 0.39 3.17 43 2156 7 177 134
cyclicnh5 F4 3 static 0.15 0.00 0.00 0.03 0.08 38 538 13 350 89
cyclicn5 F4 0 caboara-perry 1.31 1.02 0.55 0.07 0.18 12 114 15 571 69
katsuranh7 classical 3 caboara-perry 11.46 5.85 1.49 0.70 4.75 52 2600 7 231 179
katsuran6 classical 1 perturbation 0.68 0.29 0.26 0.02 0.33 22 528 6 70 48
katsuran4 F4 4 static 0.02 0.00 0.00 0.00 0.01 7 49 4 44 6
f633h F4 4 perturbation 1.03 0.20 0.17 0.10 0.65 47 977 6 2025 282
cyclicnh5 classical 1 caboara-perry 0.73 0.59 0.21 0.02 0.09 21 296 12 49 28
cyclicn7 classical 4 perturbation 704.03 23.46 12.03 8.23 670.69 209 27185 12 2099 1625
f633h F4 2 static 0.76 0.00 0.00 0.07 0.62 47 977 6 1776 182
econ6 F4 1 static 0.12 0.00 0.00 0.02 0.08 18 232 4 417 46
katsuran5 classical 0 static 0.07 0.00 0.00 0.01 0.04 13 168 5 31 18
katsuran5 F4 1 caboara-perry 0.41 0.36 0.19 0.00 0.03 13 168 5 140 22
katsuran6 classical 1 caboara-perry 1.61 1.06 0.38 0.08 0.41 23 593 6 72 49
katsuran5 F4 3 caboara-perry 0.41 0.36 0.19 0.00 0.03 13 168 5 140 22
f633 F4 0 static 0.89 0.00 0.00 0.11 0.71 47 1022 4 2098 191
cyclicnh7 F4 1 caboara-perry 174.92 137.01 4.60 0.72 35.66 160 38330 15 5999 524
econh6 F4 4 static 0.14 0.00 0.00 0.02 0.09 28 346 9 468 67
katsuran5 classical 1 static 0.07 0.00 0.00 0.01 0.04 13 168 5 31 18
f633 classical 0 perturbation 1.49 0.46 0.41 0.11 0.84 47 1022 4 214 167
econ5 F4 4 caboara-perry 0.27 0.22 0.10 0.01 0.02 11 80 3 152 21
katsuran5 classical 4 perturbation 0.23 0.15 0.14 0.01 0.04 13 168 5 31 18
cyclicnh4 F4 1 static 0.02 0.00 0.00 0.00 0.00 7 30 6 29 5
econh6 F4 2 perturbation 0.29 0.11 0.10 0.04 0.11 28 346 9 617 132
cyclicnh6 classical 4 static 6.22 0.00 0.00 0.29 5.85 99 3502 15 389 290
econ5 classical 3 perturbation 0.17 0.12 0.11 0.01 0.02 11 82 3 28 15
econ4 classical 4 caboara-perry 0.15 0.12 0.05 0.01 0.01 5 24 3 11 4
econ5 classical 2 perturbation 0.17 0.13 0.12 0.01 0.02 11 82 3 28 15
cyclicn4 F4 0 caboara-perry 0.06 0.04 0.03 0.00 0.00 7 30 6 29 5
fatemanh classical 1 caboara-perry 1.01 0.78 0.40 0.02 0.18 22 925 12 47 25
katsuranh5 F4 0 perturbation 0.18 0.10 0.09 0.01 0.05 13 168 5 219 49
cyclicnh5 F4 0 caboara-perry 0.78 0.64 0.26 0.01 0.10 20 309 12 314 27
econh6 classical 1 perturbation 0.60 0.33 0.30 0.03 0.21 28 346 9 94 66
katsuranh7 classical 0 static 2.31 0.00 0.00 0.08 2.18 41 1923 7 169 128
econh7 F4 1 perturbation 0.93 0.14 0.13 0.14 0.57 51 1127 10 1485 327
katsuran5 classical 1 caboara-perry 0.63 0.49 0.21 0.02 0.08 12 193 6 32 16
butcher8 classical 3 perturbation 18.19 3.05 2.37 0.81 14.11 44 1300 4 389 265
econ7 F4 3 static 0.48 0.00 0.00 0.09 0.34 32 747 4 1133 129
cyclicn6 F4 0 caboara-perry 9.15 2.97 1.65 1.32 4.53 21 415 48 4892 440
f633 classical 3 static 0.94 0.00 0.00 0.11 0.79 47 1022 4 214 167
f633h classical 3 caboara-perry 96.11 12.63 1.11 0.39 82.81 57 14827 10 296 239
katsuranh7 classical 3 perturbation 3.33 0.91 0.78 0.08 2.26 41 1923 7 169 128
katsuranh5 classical 0 static 0.07 0.00 0.00 0.01 0.05 13 168 5 31 18
fatemanh F4 3 perturbation 0.59 0.18 0.16 0.01 0.36 27 1009 14 471 51
econ5 F4 4 perturbation 0.12 0.07 0.06 0.01 0.02 11 82 3 162 33
katsuranh5 classical 4 caboara-perry 0.91 0.73 0.32 0.02 0.11 14 197 5 34 20
f633 classical 3 caboara-perry 2.43 1.35 0.42 0.16 0.83 31 914 8 148 110
econh7 F4 0 caboara-perry 9.32 6.53 2.01 0.23 2.40 79 2179 18 3449 320
katsuranh6 F4 0 caboara-perry 3.25 3.01 0.85 0.03 0.15 22 540 6 382 64
fatemanh F4 4 perturbation 0.56 0.28 0.15 0.01 0.23 27 1009 14 471 51
katsuranh7 classical 2 static 2.37 0.00 0.00 0.08 2.24 41 1923 7 169 128
econh7 classical 0 caboara-perry 10.70 4.28 1.18 0.64 5.62 68 1985 15 324 256
cyclicnh5 classical 0 static 0.31 0.00 0.00 0.04 0.25 38 538 13 113 75
f633 classical 2 caboara-perry 2.43 1.34 0.43 0.16 0.83 31 914 8 148 110
econ5 F4 1 static 0.04 0.00 0.00 0.01 0.02 11 82 3 149 22
katsuran5 classical 3 perturbation 0.23 0.16 0.14 0.01 0.04 13 168 5 31 18
katsuran7 F4 4 caboara-perry 5.62 1.56 0.68 0.25 3.64 41 2268 8 2677 164
econ7 F4 2 caboara-perry 2.87 1.54 0.57 0.22 1.00 22 617 10 2359 130
katsuranh4 F4 2 perturbation 0.11 0.09 0.08 0.00 0.01 7 49 4 44 6
cyclicnh4 F4 1 caboara-perry 0.14 0.12 0.05 0.00 0.01 7 29 8 38 6
cyclicn6 F4 3 caboara-perry 9.28 3.03 1.71 1.33 4.59 21 415 48 4892 440
katsuranh4 F4 1 perturbation 0.10 0.08 0.07 0.00 0.01 7 49 4 44 6
cyclicn5 F4 2 perturbation 0.40 0.14 0.13 0.09 0.12 20 232 8 600 176
cyclicn6 F4 4 perturbation 1.84 0.20 0.17 0.50 0.98 45 1135 9 1710 497
cyclicnh5 classical 3 static 0.31 0.00 0.00 0.04 0.25 38 538 13 113 75
econh5 classical 0 static 0.05 0.00 0.00 0.01 0.03 15 104 7 37 22
f633 F4 3 caboara-perry 6.13 4.16 0.62 0.27 1.60 40 1215 7 3983 169
katsuran7 classical 3 static 2.19 0.00 0.00 0.08 2.07 41 1923 7 169 128
butcher8 classical 1 caboara-perry 19.16 2.60 1.25 1.46 14.83 34 911 5 368 221
econh6 F4 4 caboara-perry 1.81 1.64 0.48 0.04 0.09 29 381 7 384 81
cyclicn6 F4 1 perturbation 1.76 0.20 0.17 0.51 0.88 45 1135 9 1710 497
katsuran6 F4 1 caboara-perry 1.47 1.14 0.46 0.03 0.25 21 518 6 375 62
cyclicn7 F4 1 caboara-perry 458.69 125.32 40.21 28.47 296.50 135 17053 37 50945 2794
econ7 classical 1 caboara-perry 2.22 1.15 0.43 0.16 0.83 22 553 6 111 71
f633h F4 2 caboara-perry 4.66 3.25 1.02 0.10 1.20 55 1498 9 3370 220
cyclicnh5 classical 1 perturbation 0.37 0.25 0.22 0.02 0.08 12 171 7 38 17
econ4 F4 0 caboara-perry 0.05 0.03 0.03 0.00 0.00 7 29 2 35 7
cyclicnh7 F4 2 perturbation 17.98 0.61 0.42 0.31 16.13 121 28595 12 3705 385
econh4 F4 2 static 0.03 0.00 0.00 0.00 0.01 8 34 5 31 6
cyclicnh4 F4 1 perturbation 0.02 0.00 0.00 0.00 0.01 7 30 6 43 10
katsuranh6 F4 4 caboara-perry 3.22 3.00 0.84 0.03 0.15 22 540 6 382 64
katsuran6 F4 4 caboara-perry 1.38 1.16 0.46 0.03 0.15 21 518 6 375 62
econ4 F4 0 static 0.02 0.00 0.00 0.00 0.00 7 29 2 35 7
katsuranh6 classical 2 perturbation 0.72 0.36 0.31 0.02 0.30 22 528 6 70 48
econ6 F4 1 perturbation 0.20 0.08 0.07 0.02 0.07 18 232 4 417 46
fatemanh F4 0 caboara-perry 1.75 1.37 0.57 0.01 0.33 22 1060 12 351 29
econ4 F4 2 perturbation 0.07 0.05 0.04 0.00 0.00 7 29 2 35 7
cyclicn5 F4 4 static 0.14 0.00 0.00 0.04 0.07 20 232 8 364 87
katsuranh7 classical 0 caboara-perry 10.81 5.84 1.50 0.66 4.16 52 2600 7 231 179
cyclicnh4 F4 4 perturbation 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
